Experiment name,Biological sample category,Biological sample name,MS/MS sample name,Cluster,Protein name,Protein accession numbers,Alternate IDs,Database sources,Protein molecular weight (Da),Protein identification probability,Exclusive unique peptide count,Exclusive unique spectrum count,Total spectrum count,Percentage of total spectra,Percentage sequence coverage,Length
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1 (P31153),S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,P31153,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"43,660.90",100.00%,3,3,6,0.01%,4.05%,395
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1 (O00487),26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,O00487,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"34,576.60",99.60%,1,1,1,0.00%,4.19%,310
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),"Cluster of Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2 (Q99798)","Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2",Q99798,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"85,428.00",99.10%,1,1,1,0.00%,1.03%,780
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1 (P01116),GTPase KRas OS=Homo sapiens OX=9606 GN=KRAS PE=1 SV=1,P01116,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"21,656.10",99.60%,1,1,2,0.00%,7.94%,189
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2 (P16104),Core histone macro-H2A.2 OS=Homo sapiens OX=9606 GN=H2AFY2 PE=1 SV=3,Q9P0M6,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"40,060.10",99.90%,1,1,2,0.00%,3.49%,372
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),"Cluster of Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2 (P48735)","Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2",P48735,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"50,910.40",99.60%,1,1,1,0.00%,2.21%,452
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4 (P06744),Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4,P06744,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"63,148.50",100.00%,2,2,2,0.00%,1.97%,558
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),"Cluster of Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 (P04264)","Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6",P04264,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"66,040.30",100.00%,6,7,10,0.01%,14.60%,644
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3 (P35998),26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3,P35998,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"48,635.60",99.90%,1,1,1,0.00%,3.00%,433
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,P11021,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"72,334.70",100.00%,2,2,18,0.02%,10.40%,654
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),"Cluster of Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2 (O14556)",Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,P04406,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"36,053.40",100.00%,1,1,17,0.02%,8.06%,335
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,P08238,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"83,267.30",97.00%,0,0,10,0.01%,5.52%,724
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),"Cluster of Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 (P04264)","Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5",P04259,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"60,068.60",22.90%,0,0,3,0.00%,5.50%,564
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2 (P47895),Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2,P47895,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"56,109.30",99.50%,0,0,5,0.00%,3.91%,512
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3 (P62854),40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3,P62854,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"13,015.50",100.00%,2,2,4,0.00%,9.57%,115
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3 (P06899),Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3,P06899,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"13,904.70",92.50%,0,0,5,0.00%,16.70%,126
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1,P54652,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"70,023.00",100.00%,1,1,43,0.04%,16.10%,639
My Experiment_human,WT,WT_a,Service_Kachroo_2473_210422_1 (peptides_1_1_0.mzid),Cluster of Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens OX=9606 GN=MROH6 PE=4 SV=2 (#DECOY#A6NGR9|MROH6_HUMAN-DECOY),Maestro heat-like repeat-containing protein family member 6 OS=Homo sapiens OX=9606 GN=MROH6 PE=4 SV=2,#DECOY#A6NGR9|MROH6_HUMAN-DECOY,,,0,98.60%,1,1,1,0.00%,0.00%,
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1 (P25789),Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1,P25789,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"29,484.80",99.80%,1,1,1,0.00%,3.45%,261
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Histone H2B type 1-J OS=Homo sapiens OX=9606 GN=HIST1H2BJ PE=1 SV=3 (P06899),Histone H2B type 2-F OS=Homo sapiens OX=9606 GN=HIST2H2BF PE=1 SV=3,Q5QNW6,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"13,920.60",76.70%,0,0,3,0.00%,7.94%,126
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2,P34931,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"70,377.10",100.00%,4,6,29,0.03%,18.90%,641
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1 (P68104),Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1,P68104,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"50,141.20",100.00%,6,7,28,0.02%,19.30%,462
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 (P13645)","Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6",P13645,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"58,828.80",99.10%,0,0,2,0.00%,3.08%,584
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 (P04264)","Keratin, type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3",P13647,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"62,379.60",31.50%,0,0,2,0.00%,2.03%,590
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of 6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3 (P52209)","6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3",P52209,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"53,141.90",100.00%,5,6,15,0.01%,8.49%,483
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2 (O14556)","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2",O14556,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"44,500.50",100.00%,4,9,38,0.03%,9.07%,408
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2 (O75390)","Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2",O75390,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"51,713.80",100.00%,2,2,2,0.00%,2.36%,466
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Adenylate kinase 9 OS=Homo sapiens OX=9606 GN=RSHIP4NT_b PE=1 SV=2 (Q5TCS8),Adenylate kinase 9 OS=Homo sapiens OX=9606 GN=RSHIP4NT_b PE=1 SV=2,Q5TCS8,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"221,420.20",97.90%,1,1,2,0.00%,0.47%,1911
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 (P30101),Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,P30101,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"56,784.60",96.60%,0,0,1,0.00%,1.58%,505
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1 (P49590)","Probable histidine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=HARS2 PE=1 SV=1",P49590,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"56,889.60",96.80%,0,0,1,0.00%,1.78%,506
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4,P08238,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"83,267.30",93.10%,0,0,6,0.01%,4.14%,724
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4 (P13639),Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,P13639,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"95,340.10",100.00%,5,6,24,0.02%,4.31%,858
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2 (Q13232),Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2,Q13232,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"19,015.20",100.00%,2,2,3,0.00%,7.10%,169
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1 (P30050),60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,P30050,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"17,819.10",100.00%,3,3,5,0.00%,6.06%,165
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3 (P07205),Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3,P07205,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"44,797.10",99.90%,1,1,2,0.00%,4.80%,417
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2 (O00429),Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2,O00429,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"81,879.20",99.70%,1,1,1,0.00%,1.36%,736
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2 (P49411)","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",P49411,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"49,542.40",100.00%,1,1,1,0.00%,1.99%,452
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1 (P62829),60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1,P62829,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"14,865.90",99.40%,1,1,4,0.00%,5.71%,140
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2 (P99999),Cytochrome c OS=Homo sapiens OX=9606 GN=CYCS PE=1 SV=2,P99999,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"11,749.40",99.70%,1,1,2,0.00%,9.52%,105
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1 (P68104),Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1,Q05639,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"50,470.60",100.00%,2,2,26,0.02%,18.10%,463
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3 (P62826),GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,P62826,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"24,423.10",100.00%,7,8,9,0.01%,20.80%,216
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,P14625,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"92,471.70",89.90%,0,0,5,0.00%,1.99%,803
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)",Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1,Q9BYX7,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"42,017.20",94.10%,0,0,6,0.01%,9.87%,375
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5,P07900,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"84,663.20",71.50%,0,0,1,0.00%,1.91%,732
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2 (P09622)","Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=DLD PE=1 SV=2",P09622,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"54,177.50",100.00%,3,4,5,0.00%,4.72%,509
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3 (Q9GZV4),Eukaryotic translation initiation factor 5A-1-like OS=Homo sapiens OX=9606 GN=EIF5AL1 PE=2 SV=2,Q6IS14,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"16,773.60",44.40%,0,0,0,0.00%,0.00%,154
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1 (P51149),Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1,P51149,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"23,490.00",99.70%,1,1,3,0.00%,5.31%,207
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1,P11142,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"70,899.80",100.00%,7,9,44,0.04%,24.00%,646
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2,P17066,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"71,028.80",23.30%,0,0,35,0.03%,18.20%,643
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Tenascin-X OS=Homo sapiens OX=9606 GN=TNXB PE=1 SV=4 (P22105),Tenascin-X OS=Homo sapiens OX=9606 GN=TNXB PE=1 SV=4,P22105,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"458,202.40",99.80%,1,1,1,0.00%,0.57%,4242
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2 (Q99798)","Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2",Q99798,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"85,428.00",100.00%,2,2,2,0.00%,2.05%,780
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1 (O15305),Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1,O15305,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"28,083.40",99.90%,1,2,3,0.00%,4.47%,246
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1,"P0DMV8,P0DMV9",,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"70,054.00",100.00%,0,0,38,0.03%,20.10%,641
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of ATP-dependent RNA helicase DDX3Y OS=Homo sapiens OX=9606 GN=DDX3Y PE=1 SV=2 (O15523),ATP-dependent RNA helicase DDX3Y OS=Homo sapiens OX=9606 GN=DDX3Y PE=1 SV=2,O15523,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"73,155.80",94.40%,0,0,1,0.00%,1.67%,660
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2 (P62277),40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2,P62277,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"17,223.30",100.00%,3,4,4,0.00%,8.61%,151
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Phosphomannomutase 1 OS=Homo sapiens OX=9606 GN=PMM1 PE=1 SV=2 (Q92871),Phosphomannomutase 1 OS=Homo sapiens OX=9606 GN=PMM1 PE=1 SV=2,Q92871,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"29,747.50",99.80%,1,1,1,0.00%,3.82%,262
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2 (P00390)","Glutathione reductase, mitochondrial OS=Homo sapiens OX=9606 GN=GSR PE=1 SV=2",P00390,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"56,257.40",100.00%,2,2,2,0.00%,2.49%,522
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 (P62805),Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2,P62805,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"11,367.70",99.70%,1,1,1,0.00%,11.70%,103
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3 (P17980),26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3,P17980,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"49,205.00",100.00%,1,1,2,0.00%,5.01%,439
My Experiment_human,7-gene,RSHIP4N_a,Service_Kachroo_2473_210422_2 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)","Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1",P63261,,Uniprot_swissprot_human_JUN08_2018_validated.fasta,"41,793.90",100.00%,1,1,19,0.02%,26.10%,375
